timestamp,aqi,pm25,pm10,no2,o3,temperature,humidity,wind_speed,precipitation,target_aqi_24h,station_id,city,wind_direction
2026-05-31 14:00:00,180.0,55.8,229.1,4.8,198.0,33.0,41.0,4.7,0.0,153.0,station_0,Delhi,E
2026-05-31 15:00:00,176.0,53.0,215.1,5.5,196.0,33.1,41.0,5.5,0.1,153.0,station_0,Delhi,E
2026-05-31 16:00:00,172.0,52.9,216.5,7.3,189.0,31.1,46.0,12.9,0.6,160.0,station_0,Delhi,NE
2026-05-31 17:00:00,169.0,50.3,238.4,11.7,145.0,26.1,80.0,10.6,0.1,175.0,station_0,Delhi,SE
2026-05-31 18:00:00,168.0,59.4,308.3,14.2,135.0,27.3,68.0,11.9,0.0,180.0,station_0,Delhi,E
2026-05-31 19:00:00,166.0,58.8,284.1,17.8,121.0,26.8,68.0,6.4,0.0,176.0,station_0,Delhi,E
2026-05-31 20:00:00,169.0,59.4,263.6,21.6,107.0,26.7,70.0,4.4,0.0,165.0,station_0,Delhi,E
2026-05-31 21:00:00,170.0,61.0,235.2,25.6,96.0,26.4,72.0,3.6,0.0,153.0,station_0,Delhi,E
2026-05-31 22:00:00,170.0,66.8,233.3,29.8,85.0,25.9,75.0,3.0,0.0,153.0,station_0,Delhi,NE
2026-05-31 23:00:00,169.0,73.1,230.0,33.0,74.0,26.5,73.0,2.4,0.0,152.0,station_0,Delhi,E
2026-06-01 00:00:00,167.0,76.8,218.9,34.8,63.0,26.1,73.0,3.1,0.0,152.0,station_0,Delhi,SE
2026-06-01 01:00:00,163.0,75.2,186.3,35.8,52.0,25.7,76.0,2.3,0.0,152.0,station_0,Delhi,SE
2026-06-01 02:00:00,158.0,71.0,155.1,35.9,44.0,25.4,76.0,2.7,0.0,151.0,station_0,Delhi,E
2026-06-01 03:00:00,156.0,67.3,136.0,35.3,39.0,25.0,78.0,2.9,0.0,151.0,station_0,Delhi,E
2026-06-01 04:00:00,156.0,63.8,125.7,33.9,37.0,24.6,82.0,4.8,0.0,151.0,station_0,Delhi,E
2026-06-01 05:00:00,156.0,76.8,213.3,35.8,54.0,24.7,86.0,5.2,0.0,151.0,station_0,Delhi,SE
2026-06-01 06:00:00,155.0,74.7,185.3,32.8,68.0,25.2,83.0,3.8,0.0,151.0,station_0,Delhi,E
2026-06-01 07:00:00,155.0,68.9,200.2,28.5,88.0,26.5,76.0,4.9,0.0,151.0,station_0,Delhi,E
2026-06-01 08:00:00,155.0,61.2,204.9,24.1,110.0,25.2,75.0,13.1,0.4,151.0,station_0,Delhi,E
2026-06-01 09:00:00,155.0,56.8,223.1,19.7,135.0,27.5,66.0,6.8,0.0,151.0,station_0,Delhi,SE
2026-06-01 10:00:00,154.0,53.0,182.5,15.2,162.0,30.0,56.0,7.2,0.0,151.0,station_0,Delhi,E
2026-06-01 11:00:00,154.0,52.5,173.2,11.5,183.0,32.0,43.0,10.2,0.0,151.0,station_0,Delhi,SE
2026-06-01 12:00:00,154.0,52.4,174.2,8.7,195.0,31.2,46.0,7.8,0.6,151.0,station_0,Delhi,E
2026-06-01 13:00:00,154.0,50.1,153.7,6.7,201.0,32.4,42.0,6.9,0.1,151.0,station_0,Delhi,E
2026-06-01 14:00:00,153.0,47.6,143.4,5.9,204.0,32.7,41.0,6.5,0.0,151.0,station_0,Delhi,E
2026-06-01 15:00:00,153.0,43.5,125.7,6.0,206.0,33.0,40.0,5.8,0.0,151.0,station_0,Delhi,E
2026-06-01 16:00:00,160.0,42.0,120.1,7.3,205.0,33.1,39.0,5.3,0.0,151.0,station_0,Delhi,E
2026-06-01 17:00:00,175.0,59.0,257.0,11.3,164.0,32.4,42.0,10.2,0.0,161.0,station_0,Delhi,E
2026-06-01 18:00:00,180.0,52.2,177.4,19.3,141.0,31.0,49.0,8.9,0.0,167.0,station_0,Delhi,E
2026-06-01 19:00:00,176.0,53.1,129.9,30.2,108.0,29.7,57.0,5.6,0.0,164.0,station_0,Delhi,E
2026-06-01 20:00:00,165.0,54.0,109.0,38.2,82.0,28.8,62.0,5.7,0.0,153.0,station_0,Delhi,E
2026-06-01 21:00:00,153.0,57.5,137.4,40.4,70.0,28.3,63.0,4.9,0.0,152.0,station_0,Delhi,E
2026-06-01 22:00:00,153.0,59.0,148.5,39.5,64.0,27.8,66.0,3.9,0.0,152.0,station_0,Delhi,E
2026-06-01 23:00:00,152.0,57.7,125.7,38.3,60.0,28.0,65.0,6.6,0.0,152.0,station_0,Delhi,E
2026-06-02 00:00:00,152.0,56.8,110.8,37.2,56.0,27.3,66.0,6.7,0.0,153.0,station_0,Delhi,E
2026-06-02 01:00:00,152.0,56.9,103.4,35.7,53.0,26.6,69.0,7.0,0.0,154.0,station_0,Delhi,E
2026-06-02 02:00:00,151.0,57.4,95.7,34.5,50.0,25.1,77.0,10.8,0.5,154.0,station_0,Delhi,S
2026-06-02 03:00:00,151.0,59.4,103.8,34.1,45.0,24.6,80.0,4.9,0.1,154.0,station_0,Delhi,SE
2026-06-02 04:00:00,151.0,60.8,113.6,34.0,40.0,24.4,80.0,5.5,0.0,155.0,station_0,Delhi,E
2026-06-02 05:00:00,151.0,74.3,177.0,35.6,39.0,26.3,74.0,6.1,0.0,155.0,station_0,Delhi,SW
2026-06-02 06:00:00,151.0,69.6,142.5,33.2,56.0,26.0,73.0,7.2,0.0,156.0,station_0,Delhi,S
2026-06-02 07:00:00,151.0,68.9,155.5,29.6,80.0,27.2,66.0,3.4,0.0,156.0,station_0,Delhi,E
2026-06-02 08:00:00,151.0,63.3,160.7,25.3,105.0,29.6,54.0,6.1,0.0,156.0,station_0,Delhi,E
2026-06-02 09:00:00,151.0,64.3,195.6,19.4,134.0,31.4,47.0,7.6,0.0,156.0,station_0,Delhi,E
2026-06-02 10:00:00,151.0,61.7,189.5,12.8,164.0,33.3,40.0,7.9,0.0,156.0,station_0,Delhi,E
2026-06-02 11:00:00,151.0,56.5,164.8,7.9,185.0,34.5,33.0,9.3,0.1,156.0,station_0,Delhi,E
2026-06-02 12:00:00,151.0,55.9,182.1,6.0,190.0,35.3,30.0,7.6,0.0,156.0,station_0,Delhi,E
2026-06-02 13:00:00,151.0,51.1,164.4,6.0,187.0,36.2,28.0,7.1,0.1,156.0,station_0,Delhi,SE
2026-06-02 14:00:00,151.0,52.5,184.4,6.6,182.0,36.3,28.0,7.6,0.1,156.0,station_0,Delhi,SE
2026-06-02 15:00:00,151.0,49.7,163.0,6.7,181.0,36.5,28.0,7.3,0.0,156.0,station_0,Delhi,SE
2026-06-02 16:00:00,151.0,52.5,174.2,7.5,180.0,35.9,29.0,6.0,0.0,176.0,station_0,Delhi,SE
2026-06-02 17:00:00,161.0,42.5,131.3,11.8,171.0,32.5,46.0,5.8,0.0,193.0,station_0,Delhi,S
2026-06-02 18:00:00,167.0,47.1,126.2,24.0,147.0,32.4,47.0,5.8,0.1,201.0,station_0,Delhi,S
2026-06-02 19:00:00,164.0,57.6,131.8,41.0,113.0,31.9,49.0,3.5,0.0,202.0,station_0,Delhi,S
2026-06-02 20:00:00,153.0,69.4,141.1,54.7,85.0,31.6,52.0,4.2,0.0,197.0,station_0,Delhi,SE
2026-06-02 21:00:00,152.0,77.3,144.8,62.2,68.0,31.2,54.0,4.6,0.0,184.0,station_0,Delhi,SE
2026-06-02 22:00:00,152.0,81.0,142.0,66.3,56.0,30.8,55.0,3.7,0.0,165.0,station_0,Delhi,SE
2026-06-02 23:00:00,152.0,82.0,147.6,67.6,47.0,31.0,53.0,3.3,0.0,155.0,station_0,Delhi,SE
2026-06-03 00:00:00,153.0,79.9,141.6,64.8,41.0,30.5,59.0,2.2,0.0,155.0,station_0,Delhi,S
2026-06-03 01:00:00,154.0,78.7,143.4,59.2,38.0,30.4,59.0,1.1,0.0,155.0,station_0,Delhi,S
2026-06-03 02:00:00,154.0,77.5,145.8,55.3,35.0,30.1,60.0,1.8,0.0,155.0,station_0,Delhi,SE
2026-06-03 03:00:00,154.0,77.5,144.8,55.9,26.0,29.9,60.0,0.9,0.0,155.0,station_0,Delhi,SE
2026-06-03 04:00:00,155.0,79.4,146.2,58.3,17.0,29.5,60.0,1.4,0.0,155.0,station_0,Delhi,SE
2026-06-03 05:00:00,155.0,88.5,140.2,64.7,12.0,29.1,65.0,1.9,0.0,155.0,station_0,Delhi,E
2026-06-03 06:00:00,156.0,89.6,134.1,56.1,39.0,29.7,59.0,4.0,0.0,155.0,station_0,Delhi,E
2026-06-03 07:00:00,156.0,83.4,149.5,43.9,76.0,31.0,54.0,4.4,0.0,155.0,station_0,Delhi,E
2026-06-03 08:00:00,156.0,69.6,152.7,32.6,112.0,32.7,47.0,4.5,0.0,155.0,station_0,Delhi,E
2026-06-03 09:00:00,156.0,56.6,139.7,23.1,142.0,34.3,40.0,3.1,0.0,156.0,station_0,Delhi,E
2026-06-03 10:00:00,156.0,51.0,123.4,14.5,169.0,35.6,35.0,4.2,0.0,156.0,station_0,Delhi,E
2026-06-03 11:00:00,156.0,53.0,140.6,8.3,192.0,35.4,33.0,6.4,0.0,157.0,station_0,Delhi,E
2026-06-03 12:00:00,156.0,53.0,139.2,5.4,209.0,36.6,32.0,7.5,0.1,158.0,station_0,Delhi,NE
2026-06-03 13:00:00,156.0,53.0,134.1,4.9,220.0,37.3,31.0,6.8,0.1,158.0,station_0,Delhi,NE
2026-06-03 14:00:00,156.0,52.7,127.6,5.6,226.0,37.9,29.0,6.6,0.0,159.0,station_0,Delhi,NE
2026-06-03 15:00:00,156.0,52.3,119.7,6.6,226.0,38.4,26.0,6.7,0.0,174.0,station_0,Delhi,NE
2026-06-03 16:00:00,176.0,51.5,118.3,8.9,220.0,37.8,27.0,6.5,0.0,197.0,station_0,Delhi,N
2026-06-03 17:00:00,193.0,44.1,103.6,13.1,199.0,38.5,26.0,9.0,0.0,206.0,station_0,Delhi,NE
2026-06-03 18:00:00,201.0,46.9,106.9,18.8,179.0,36.0,33.0,9.9,0.1,207.0,station_0,Delhi,E
2026-06-03 19:00:00,202.0,54.6,139.7,27.0,150.0,35.1,37.0,11.1,0.4,204.0,station_0,Delhi,SE
2026-06-03 20:00:00,197.0,59.6,144.4,35.7,123.0,34.7,38.0,7.0,0.0,188.0,station_0,Delhi,E
2026-06-03 21:00:00,184.0,67.3,157.4,45.7,101.0,34.1,41.0,5.4,0.0,163.0,station_0,Delhi,E
2026-06-03 22:00:00,165.0,74.7,156.9,56.1,81.0,33.2,45.0,4.6,0.0,163.0,station_0,Delhi,SE
2026-06-03 23:00:00,155.0,79.2,152.3,62.6,66.0,33.4,46.0,8.4,0.0,163.0,station_0,Delhi,S
2026-06-04 00:00:00,155.0,79.4,143.9,62.3,58.0,32.2,50.0,5.6,0.0,163.0,station_0,Delhi,S
2026-06-04 01:00:00,155.0,78.2,143.0,58.0,54.0,31.1,55.0,4.2,0.0,162.0,station_0,Delhi,S
2026-06-04 02:00:00,155.0,75.4,145.3,53.7,52.0,30.4,57.0,4.0,0.0,162.0,station_0,Delhi,S
2026-06-04 03:00:00,155.0,77.5,154.1,50.8,47.0,29.8,57.0,4.3,0.0,162.0,station_0,Delhi,S
2026-06-04 04:00:00,155.0,78.2,154.1,47.9,43.0,29.3,58.0,4.3,0.0,163.0,station_0,Delhi,S
2026-06-04 05:00:00,155.0,92.7,221.2,45.5,53.0,30.7,51.0,13.0,0.0,164.0,station_0,Delhi,SW
2026-06-04 06:00:00,155.0,87.1,185.8,41.0,66.0,30.9,49.0,2.4,0.0,164.0,station_0,Delhi,E
2026-06-04 07:00:00,155.0,78.9,150.9,34.5,86.0,28.4,59.0,10.5,0.1,164.0,station_0,Delhi,NE
2026-06-04 08:00:00,155.0,89.6,342.7,27.9,112.0,31.0,50.0,7.5,0.0,164.0,station_0,Delhi,SE
2026-06-04 09:00:00,156.0,87.8,344.6,21.4,151.0,33.8,42.0,8.7,0.0,164.0,station_0,Delhi,E
2026-06-04 10:00:00,156.0,86.8,339.9,14.8,196.0,34.5,42.0,10.2,0.0,165.0,station_0,Delhi,SE
2026-06-04 11:00:00,157.0,80.3,292.4,9.7,229.0,38.3,25.0,6.7,0.0,165.0,station_0,Delhi,SE
2026-06-04 12:00:00,158.0,76.6,275.7,6.9,240.0,39.5,22.0,3.9,0.2,165.0,station_0,Delhi,SE
2026-06-04 13:00:00,158.0,75.0,293.4,5.6,238.0,39.0,22.0,11.8,0.0,165.0,station_0,Delhi,SW
2026-06-04 14:00:00,159.0,74.7,305.5,5.4,233.0,39.1,23.0,10.1,0.1,165.0,station_0,Delhi,W
2026-06-04 15:00:00,174.0,75.7,312.9,5.8,228.0,38.5,25.0,10.7,0.0,165.0,station_0,Delhi,N
2026-06-04 16:00:00,197.0,79.4,339.0,7.4,220.0,37.5,30.0,11.3,0.0,165.0,station_0,Delhi,N
2026-06-04 17:00:00,206.0,67.5,267.3,11.8,174.0,34.4,34.0,7.6,0.0,165.0,station_0,Delhi,E
2026-06-04 18:00:00,207.0,74.7,250.5,26.1,141.0,34.4,32.0,11.3,0.0,165.0,station_0,Delhi,SW
2026-06-04 19:00:00,204.0,85.7,250.5,45.4,97.0,29.9,50.0,14.8,0.1,164.0,station_0,Delhi,W
2026-06-04 20:00:00,188.0,98.5,305.5,56.0,70.0,30.0,53.0,8.3,0.1,164.0,station_0,Delhi,W
2026-06-04 21:00:00,163.0,83.6,259.8,49.3,78.0,29.9,54.0,8.1,0.0,164.0,station_0,Delhi,W
2026-06-04 22:00:00,163.0,68.5,161.1,34.1,102.0,29.7,54.0,7.1,0.0,164.0,station_0,Delhi,W
2026-06-04 23:00:00,163.0,55.4,78.5,22.8,118.0,28.1,55.0,13.4,0.0,164.0,station_0,Delhi,NW
2026-06-05 00:00:00,163.0,56.0,99.4,20.8,113.0,26.2,68.0,2.4,0.8,164.0,station_0,Delhi,W
2026-06-05 01:00:00,162.0,72.2,195.1,22.8,100.0,25.4,85.0,2.6,1.2,165.0,station_0,Delhi,E
2026-06-05 02:00:00,162.0,92.2,302.7,25.4,86.0,26.0,77.0,9.0,0.0,165.0,station_0,Delhi,SE
2026-06-05 03:00:00,162.0,107.6,369.7,28.0,73.0,26.3,74.0,4.9,0.0,165.0,station_0,Delhi,SE
2026-06-05 04:00:00,163.0,113.6,373.5,31.3,59.0,26.7,69.0,5.6,0.0,164.0,station_0,Delhi,W
2026-06-05 05:00:00,164.0,92.2,302.7,24.8,100.0,25.1,85.0,13.9,0.0,164.0,station_0,Delhi,W
2026-06-05 06:00:00,164.0,95.2,312.9,26.7,93.0,26.4,72.0,2.4,0.0,164.0,station_0,Delhi,N
2026-06-05 07:00:00,164.0,94.1,321.3,29.2,85.0,27.0,67.0,1.8,0.0,165.0,station_0,Delhi,NE
2026-06-05 08:00:00,164.0,93.1,315.7,29.3,84.0,28.4,59.0,1.6,0.0,166.0,station_0,Delhi,S
2026-06-05 09:00:00,164.0,98.3,353.0,25.1,98.0,29.5,53.0,4.8,0.0,166.0,station_0,Delhi,N
2026-06-05 10:00:00,165.0,96.2,367.9,18.7,120.0,31.2,47.0,4.9,0.0,166.0,station_0,Delhi,N
2026-06-05 11:00:00,165.0,93.6,366.9,13.1,138.0,32.2,42.0,8.0,0.0,166.0,station_0,Delhi,NW
2026-06-05 12:00:00,165.0,87.3,339.9,9.3,148.0,32.9,41.0,9.0,0.0,166.0,station_0,Delhi,N
2026-06-05 13:00:00,165.0,75.2,279.4,6.5,155.0,34.0,41.0,9.5,0.0,165.0,station_0,Delhi,N
2026-06-05 14:00:00,165.0,70.8,272.9,5.0,158.0,33.8,43.0,8.3,0.0,165.0,station_0,Delhi,N
2026-06-05 15:00:00,165.0,68.5,267.3,4.0,158.0,33.4,45.0,8.3,0.0,165.0,station_0,Delhi,NE
2026-06-05 16:00:00,165.0,66.4,253.3,4.4,154.0,33.7,45.0,6.8,0.1,165.0,station_0,Delhi,NE
2026-06-05 17:00:00,165.0,62.9,232.8,10.7,153.0,34.7,42.0,3.5,0.0,168.0,station_0,Delhi,NE
2026-06-05 18:00:00,165.0,65.0,209.5,21.8,129.0,34.2,43.0,3.6,0.0,170.0,station_0,Delhi,NE
2026-06-05 19:00:00,164.0,72.9,216.1,37.2,97.0,33.5,47.0,4.0,0.0,165.0,station_0,Delhi,N
2026-06-05 20:00:00,164.0,79.2,202.6,49.0,70.0,32.8,51.0,3.1,0.0,164.0,station_0,Delhi,N
2026-06-05 21:00:00,164.0,80.1,180.2,53.8,56.0,32.2,54.0,2.4,0.0,165.0,station_0,Delhi,NE
2026-06-05 22:00:00,164.0,79.9,171.4,55.1,49.0,31.8,56.0,3.6,0.0,165.0,station_0,Delhi,E
2026-06-05 23:00:00,164.0,79.2,161.6,54.9,44.0,31.7,52.0,4.0,0.0,165.0,station_0,Delhi,SE
2026-06-06 00:00:00,164.0,77.8,162.5,53.1,42.0,30.5,59.0,3.5,0.0,166.0,station_0,Delhi,SE
2026-06-06 01:00:00,165.0,78.0,168.1,49.9,42.0,29.8,65.0,4.6,0.0,166.0,station_0,Delhi,SE
2026-06-06 02:00:00,165.0,79.9,168.6,47.8,42.0,29.2,69.0,4.2,0.0,167.0,station_0,Delhi,SE
2026-06-06 03:00:00,165.0,82.0,170.9,48.7,36.0,28.8,71.0,3.6,0.0,167.0,station_0,Delhi,S
2026-06-06 04:00:00,164.0,84.1,175.6,50.6,29.0,28.5,71.0,4.5,0.0,167.0,station_0,Delhi,S
2026-06-06 05:00:00,164.0,131.8,306.4,79.8,13.0,29.0,66.0,4.4,0.0,168.0,station_0,Delhi,SW
2026-06-06 06:00:00,164.0,131.8,285.9,68.1,43.0,29.6,62.0,4.0,0.0,169.0,station_0,Delhi,SW
2026-06-06 07:00:00,165.0,118.5,314.8,51.7,86.0,31.4,54.0,2.8,0.0,177.0,station_0,Delhi,SW
2026-06-06 08:00:00,166.0,112.5,346.5,36.6,124.0,33.5,46.0,2.2,0.0,183.0,station_0,Delhi,W
2026-06-06 09:00:00,166.0,99.0,346.5,24.5,154.0,35.4,40.0,3.3,0.0,189.0,station_0,Delhi,W
2026-06-06 10:00:00,166.0,87.5,350.2,13.8,179.0,37.0,35.0,3.4,0.0,193.0,station_0,Delhi,NW
2026-06-06 11:00:00,166.0,79.6,335.3,6.2,195.0,38.6,30.0,6.3,0.0,196.0,station_0,Delhi,W
2026-06-06 12:00:00,166.0,72.9,299.9,3.1,199.0,39.4,27.0,6.8,0.0,197.0,station_0,Delhi,NW
2026-06-06 13:00:00,165.0,67.3,274.7,3.1,194.0,40.3,23.0,6.6,0.0,199.0,station_0,Delhi,NW
2026-06-06 14:00:00,165.0,64.3,268.2,4.1,186.0,40.1,23.0,8.1,0.0,200.0,station_0,Delhi,NW
2026-06-06 15:00:00,165.0,64.7,290.6,4.5,177.0,39.9,24.0,8.9,0.0,203.0,station_0,Delhi,NW
2026-06-06 16:00:00,165.0,61.5,265.4,6.0,164.0,39.2,25.0,12.1,0.0,209.0,station_0,Delhi,W
2026-06-06 17:00:00,168.0,53.0,210.0,9.9,165.0,35.3,37.0,12.5,0.0,217.0,station_0,Delhi,SE
2026-06-06 18:00:00,170.0,59.0,204.4,23.5,137.0,34.8,38.0,8.6,0.0,224.0,station_0,Delhi,S
2026-06-06 19:00:00,165.0,69.4,214.7,42.5,98.0,34.5,34.0,5.1,0.0,229.0,station_0,Delhi,SW
2026-06-06 20:00:00,164.0,81.3,222.1,58.9,65.0,34.2,36.0,4.8,0.0,234.0,station_0,Delhi,SW
2026-06-06 21:00:00,165.0,91.5,234.2,70.6,43.0,33.9,37.0,6.0,0.0,238.0,station_0,Delhi,SW
2026-06-06 22:00:00,165.0,97.6,248.7,79.6,26.0,33.8,37.0,7.2,0.0,240.0,station_0,Delhi,W
2026-06-06 23:00:00,165.0,99.9,269.2,84.4,15.0,32.7,40.0,11.7,0.0,240.0,station_0,Delhi,W
2026-06-07 00:00:00,166.0,100.8,294.3,82.6,12.0,31.1,45.0,10.9,0.0,238.0,station_0,Delhi,W
2026-06-07 01:00:00,166.0,102.0,304.5,76.4,14.0,30.1,50.0,10.3,0.0,234.0,station_0,Delhi,W
2026-06-07 02:00:00,167.0,100.8,286.8,71.2,17.0,29.6,51.0,9.8,0.0,230.0,station_0,Delhi,W
2026-06-07 03:00:00,167.0,98.3,266.4,69.9,13.0,29.1,52.0,8.7,0.0,227.0,station_0,Delhi,W
2026-06-07 04:00:00,167.0,97.8,253.3,69.5,8.0,28.9,51.0,7.7,0.0,225.0,station_0,Delhi,W
2026-06-07 05:00:00,168.0,145.8,648.2,20.0,44.0,29.1,55.0,6.9,0.0,221.0,station_0,Delhi,W
2026-06-07 06:00:00,169.0,146.2,646.3,18.7,49.0,29.2,56.0,5.6,0.0,212.0,station_0,Delhi,W
2026-06-07 07:00:00,177.0,144.8,629.6,16.8,58.0,30.5,51.0,6.1,0.0,202.0,station_0,Delhi,W
2026-06-07 08:00:00,183.0,135.5,638.9,14.5,71.0,32.8,43.0,6.8,0.0,197.0,station_0,Delhi,W
2026-06-07 09:00:00,189.0,117.6,547.6,11.3,95.0,31.7,44.0,20.5,0.1,195.0,station_0,Delhi,NW
2026-06-07 10:00:00,193.0,104.1,482.4,7.6,124.0,32.1,44.0,5.9,0.1,195.0,station_0,Delhi,NE
2026-06-07 11:00:00,196.0,90.3,385.6,4.8,145.0,38.2,29.0,5.4,0.0,197.0,station_0,Delhi,NW
2026-06-07 12:00:00,197.0,84.3,377.2,3.4,152.0,38.8,28.0,5.5,0.1,200.0,station_0,Delhi,NW
2026-06-07 13:00:00,199.0,76.8,327.8,2.9,150.0,39.8,26.0,5.5,0.0,207.0,station_0,Delhi,NW
2026-06-07 14:00:00,200.0,73.6,318.5,3.1,146.0,40.4,22.0,7.5,0.0,218.0,station_0,Delhi,W
2026-06-07 15:00:00,203.0,79.2,398.6,3.6,141.0,40.4,21.0,11.4,0.0,232.0,station_0,Delhi,W
2026-06-07 16:00:00,209.0,78.2,403.3,4.9,132.0,39.4,23.0,14.1,0.0,245.0,station_0,Delhi,W
2026-06-07 17:00:00,217.0,67.3,326.0,7.3,127.0,34.8,45.0,20.9,0.0,260.0,station_0,Delhi,W
2026-06-07 18:00:00,224.0,70.3,290.6,14.8,109.0,34.6,45.0,5.8,0.1,273.0,station_0,Delhi,E
2026-06-07 19:00:00,229.0,76.4,295.2,25.4,83.0,32.4,53.0,11.2,0.0,294.0,station_0,Delhi,SE
2026-06-07 20:00:00,234.0,82.9,282.2,35.6,61.0,32.3,51.0,7.6,0.0,313.0,station_0,Delhi,S
2026-06-07 21:00:00,238.0,88.5,272.9,45.5,45.0,32.3,50.0,5.3,0.0,333.0,station_0,Delhi,SW
2026-06-07 22:00:00,240.0,90.3,253.3,55.0,33.0,31.9,52.0,4.3,0.0,356.0,station_0,Delhi,S
2026-06-07 23:00:00,240.0,89.4,231.9,60.6,24.0,32.8,46.0,11.6,0.0,382.0,station_0,Delhi,SW
2026-06-08 00:00:00,238.0,85.2,231.0,59.5,22.0,32.5,43.0,11.2,0.0,408.0,station_0,Delhi,W
2026-06-08 01:00:00,234.0,82.2,237.5,54.5,23.0,31.6,44.0,9.7,0.0,432.0,station_0,Delhi,W
2026-06-08 02:00:00,230.0,79.9,235.6,50.2,24.0,30.9,45.0,9.3,0.0,456.0,station_0,Delhi,W
2026-06-08 03:00:00,227.0,76.8,218.9,48.9,20.0,30.4,46.0,9.1,0.0,478.0,station_0,Delhi,W
2026-06-08 04:00:00,225.0,73.8,195.1,48.4,14.0,29.9,47.0,9.1,0.0,498.0,station_0,Delhi,W
2026-06-08 05:00:00,221.0,112.0,488.0,15.4,55.0,30.5,52.0,9.7,0.0,498.0,station_0,Delhi,W
2026-06-08 06:00:00,212.0,108.0,488.0,15.7,60.0,30.7,53.0,9.2,0.0,498.0,station_0,Delhi,W
2026-06-08 07:00:00,202.0,104.5,444.2,15.9,67.0,32.1,49.0,9.5,0.0,498.0,station_0,Delhi,W
2026-06-08 18:00:00,273.0,102.7,637.0,24.7,113.0,41.3,14.0,14.7,0.0,490.0,station_0,Delhi,W
2026-06-08 19:00:00,294.0,115.7,651.9,41.0,87.0,40.2,17.0,14.1,0.0,476.0,station_0,Delhi,W
2026-06-08 20:00:00,313.0,127.6,670.6,53.5,65.0,38.8,20.0,8.8,0.0,463.0,station_0,Delhi,NW
2026-06-08 21:00:00,333.0,138.3,707.8,57.7,54.0,37.2,26.0,3.6,0.0,452.0,station_0,Delhi,NW
2026-06-08 22:00:00,356.0,147.1,745.1,58.0,48.0,36.4,29.0,1.8,0.0,438.0,station_0,Delhi,W
2026-06-08 23:00:00,382.0,154.6,776.7,59.7,41.0,35.4,30.0,6.2,0.0,421.0,station_0,Delhi,W
2026-06-09 00:00:00,408.0,159.7,814.0,65.6,31.0,33.9,33.0,5.9,0.0,405.0,station_0,Delhi,W
2026-06-09 01:00:00,432.0,163.0,800.9,72.7,21.0,32.9,35.0,6.0,0.0,383.0,station_0,Delhi,SW
2026-06-09 02:00:00,456.0,162.5,763.7,77.5,13.0,32.5,35.0,4.6,0.0,359.0,station_0,Delhi,SW
2026-06-09 03:00:00,478.0,157.4,705.9,79.1,7.0,32.1,34.0,4.5,0.0,339.0,station_0,Delhi,W
2026-06-09 04:00:00,498.0,151.3,663.1,78.4,4.0,31.6,34.0,8.5,0.0,326.0,station_0,Delhi,SW
2026-06-09 05:00:00,498.0,151.3,663.1,78.4,4.0,31.6,34.0,8.5,0.0,323.0,station_0,Delhi,SW
2026-06-09 06:00:00,498.0,151.3,663.1,78.4,4.0,31.6,34.0,8.5,0.0,321.0,station_0,Delhi,SW
2026-06-09 07:00:00,498.0,151.3,663.1,78.4,4.0,31.6,34.0,8.5,0.0,326.0,station_0,Delhi,SW
2026-06-09 18:00:00,490.0,67.5,305.5,19.0,127.0,40.8,17.0,18.7,0.0,493.0,station_0,Delhi,W
2026-06-09 19:00:00,476.0,79.4,346.5,27.1,100.0,38.8,22.0,15.1,0.0,493.0,station_0,Delhi,W
2026-06-12 14:00:00,477.0,86.1,491.7,6.0,168.0,32.2,54.0,12.1,0.0,322.0,station_0,Delhi,SE
2026-06-12 15:00:00,446.0,85.7,480.6,7.8,169.0,32.2,54.0,10.1,0.0,318.0,station_0,Delhi,SE
2026-06-12 16:00:00,414.0,87.3,488.0,10.7,169.0,32.6,53.0,6.7,0.0,313.0,station_0,Delhi,SE
2026-06-12 17:00:00,383.0,118.7,791.6,12.8,134.0,29.6,65.0,4.2,0.0,305.0,station_0,Delhi,W
2026-06-12 18:00:00,320.0,114.6,588.6,23.1,112.0,25.5,87.0,12.3,0.8,281.0,station_0,Delhi,NE
2026-06-12 19:00:00,264.0,109.2,462.9,37.0,83.0,26.1,86.0,3.2,0.2,265.0,station_0,Delhi,NW
2026-06-12 20:00:00,228.0,102.2,440.5,45.2,63.0,26.6,82.0,8.8,0.0,256.0,station_0,Delhi,E
2026-06-12 21:00:00,223.0,92.7,425.6,41.9,63.0,26.8,78.0,7.9,0.0,251.0,station_0,Delhi,E
2026-06-12 22:00:00,234.0,93.1,457.3,32.9,73.0,26.8,77.0,8.4,0.0,247.0,station_0,Delhi,E
2026-06-12 23:00:00,252.0,103.6,517.8,25.8,80.0,26.2,78.0,8.8,0.0,243.0,station_0,Delhi,S
2026-06-13 00:00:00,247.0,109.0,506.6,23.9,79.0,25.9,80.0,4.5,0.0,235.0,station_0,Delhi,SW
2026-06-13 01:00:00,238.0,104.5,423.8,23.9,74.0,25.8,82.0,5.4,0.0,229.0,station_0,Delhi,SE
2026-06-13 02:00:00,225.0,94.3,334.3,24.4,70.0,25.4,84.0,6.9,0.5,226.0,station_0,Delhi,SE
2026-06-13 03:00:00,228.0,84.3,284.1,25.1,65.0,25.3,85.0,4.0,0.2,229.0,station_0,Delhi,SW
