timestamp,station_id,city,pm10,pm25,no2,o3,temperature,humidity,wind_speed,wind_direction,precipitation,aqi
2026-07-05 09:00:00,station_mumbai_01,Mumbai,7.2,6.9,12.3,55.0,26.8,90,27.2,W,8.7,11.5
2026-07-05 10:00:00,station_mumbai_01,Mumbai,6.8,6.5,9.4,61.0,26.8,91,29.0,W,11.2,10.833333333333334
2026-07-05 11:00:00,station_mumbai_01,Mumbai,6.2,5.6,6.8,65.0,26.5,93,22.4,W,8.7,9.333333333333334
2026-07-05 12:00:00,station_mumbai_01,Mumbai,7.3,5.5,5.4,63.0,26.5,91,19.0,W,5.5,9.166666666666666
2026-07-05 13:00:00,station_mumbai_01,Mumbai,8.3,5.6,4.4,59.0,27.0,87,17.9,W,2.9,9.333333333333334
2026-07-05 14:00:00,station_mumbai_01,Mumbai,8.7,5.7,3.9,56.0,26.4,89,21.9,W,5.4,9.5
2026-07-05 15:00:00,station_mumbai_01,Mumbai,12.0,6.9,4.2,55.0,26.5,90,21.3,SW,3.4,11.5
2026-07-05 16:00:00,station_mumbai_01,Mumbai,16.6,8.6,5.0,55.0,26.6,88,21.7,SW,1.5,14.333333333333334
2026-07-05 17:00:00,station_mumbai_01,Mumbai,28.6,10.9,4.5,55.0,26.7,92,23.5,SW,3.6,18.166666666666668
2026-07-05 18:00:00,station_mumbai_01,Mumbai,28.4,11.5,4.3,55.0,26.7,91,30.3,W,14.3,19.166666666666668
2026-07-05 19:00:00,station_mumbai_01,Mumbai,25.3,11.3,4.1,54.0,26.6,90,28.5,W,10.9,18.833333333333332
2026-07-05 20:00:00,station_mumbai_01,Mumbai,26.1,12.0,3.8,54.0,26.1,89,24.2,W,8.9,20.0
2026-07-05 21:00:00,station_mumbai_01,Mumbai,23.7,11.4,3.6,53.0,26.9,86,25.6,W,3.8,19.0
2026-07-05 22:00:00,station_mumbai_01,Mumbai,24.8,12.3,3.4,53.0,26.9,87,20.9,W,1.4,20.5
2026-07-05 23:00:00,station_mumbai_01,Mumbai,28.2,13.6,3.1,53.0,26.6,89,20.7,W,2.9,22.666666666666668
2026-07-06 00:00:00,station_mumbai_01,Mumbai,24.2,11.6,2.7,54.0,26.7,88,22.8,W,3.0,19.333333333333332
2026-07-06 01:00:00,station_mumbai_01,Mumbai,24.0,11.2,2.2,56.0,26.8,92,18.4,W,1.4,18.666666666666668
2026-07-06 02:00:00,station_mumbai_01,Mumbai,23.1,10.5,2.0,57.0,27.0,88,20.4,W,2.9,17.5
2026-07-06 03:00:00,station_mumbai_01,Mumbai,20.9,10.0,1.9,57.0,27.3,82,24.6,W,1.7,16.666666666666668
2026-07-06 04:00:00,station_mumbai_01,Mumbai,17.5,8.9,2.1,56.0,27.2,82,21.0,W,1.4,14.833333333333334
2026-07-06 05:00:00,station_mumbai_01,Mumbai,22.6,9.4,2.4,56.0,26.7,91,27.9,W,0.8,15.666666666666666
2026-07-06 06:00:00,station_mumbai_01,Mumbai,19.2,8.5,4.2,55.0,27.0,90,28.1,W,4.5,14.166666666666666
2026-07-06 07:00:00,station_mumbai_01,Mumbai,21.7,9.8,6.5,53.0,26.9,87,31.6,W,5.6,16.333333333333336
2026-07-06 08:00:00,station_mumbai_01,Mumbai,17.4,9.5,7.9,51.0,26.8,88,27.2,W,9.7,15.833333333333334
2026-07-06 09:00:00,station_mumbai_01,Mumbai,12.6,7.7,7.3,50.0,26.9,90,27.4,W,9.3,12.833333333333334
2026-07-06 10:00:00,station_mumbai_01,Mumbai,8.8,6.0,5.6,48.0,26.9,90,23.6,W,12.8,10.0
2026-07-06 11:00:00,station_mumbai_01,Mumbai,6.0,4.2,4.5,48.0,27.0,90,26.4,W,8.3,7.0
2026-07-06 12:00:00,station_mumbai_01,Mumbai,4.7,3.4,4.5,49.0,27.3,90,28.2,W,15.0,5.666666666666667
2026-07-06 13:00:00,station_mumbai_01,Mumbai,5.9,4.3,5.0,51.0,26.8,87,34.6,W,9.3,7.166666666666667
2026-07-06 14:00:00,station_mumbai_01,Mumbai,8.9,6.4,5.7,54.0,26.8,90,32.5,W,8.2,10.666666666666666
2026-07-06 15:00:00,station_mumbai_01,Mumbai,13.9,9.7,6.7,60.0,26.4,92,26.2,W,6.0,16.166666666666664
2026-07-06 16:00:00,station_mumbai_01,Mumbai,21.7,13.7,7.9,67.0,27.0,89,32.0,W,4.3,22.833333333333332
2026-07-06 17:00:00,station_mumbai_01,Mumbai,15.7,10.1,6.8,63.0,27.6,89,26.1,W,5.1,16.833333333333332
2026-07-06 18:00:00,station_mumbai_01,Mumbai,16.8,9.2,6.3,60.0,27.3,88,28.8,W,3.8,15.333333333333332
2026-07-06 19:00:00,station_mumbai_01,Mumbai,14.3,7.9,5.7,56.0,27.0,89,27.0,W,4.4,13.166666666666666
2026-07-06 20:00:00,station_mumbai_01,Mumbai,14.3,8.0,5.1,55.0,27.0,88,28.0,W,4.0,13.333333333333334
2026-07-06 21:00:00,station_mumbai_01,Mumbai,16.4,9.4,4.8,59.0,27.0,86,27.0,W,3.1,15.666666666666666
2026-07-06 22:00:00,station_mumbai_01,Mumbai,19.8,11.0,4.6,66.0,27.1,85,28.1,W,3.2,18.333333333333332
2026-07-06 23:00:00,station_mumbai_01,Mumbai,25.1,12.6,4.3,70.0,27.5,86,29.5,W,4.0,21.0
2026-07-07 00:00:00,station_mumbai_01,Mumbai,32.2,14.9,3.8,68.0,27.2,87,24.3,W,0.6,24.833333333333332
2026-07-07 01:00:00,station_mumbai_01,Mumbai,33.9,15.3,3.2,64.0,27.2,85,23.4,W,1.8,25.5
2026-07-07 02:00:00,station_mumbai_01,Mumbai,30.4,13.9,2.8,60.0,26.7,90,25.4,W,2.2,23.166666666666668
2026-07-07 03:00:00,station_mumbai_01,Mumbai,26.4,12.1,2.5,60.0,26.8,87,23.3,W,4.6,20.166666666666668
2026-07-07 04:00:00,station_mumbai_01,Mumbai,27.1,12.4,2.2,61.0,27.0,88,25.3,W,3.6,20.666666666666668
2026-07-07 05:00:00,station_mumbai_01,Mumbai,37.5,17.5,2.6,48.0,28.0,88,25.5,W,2.6,29.166666666666668
2026-07-07 06:00:00,station_mumbai_01,Mumbai,36.8,17.1,4.1,47.0,27.4,85,22.6,W,0.2,28.500000000000004
2026-07-07 07:00:00,station_mumbai_01,Mumbai,35.9,16.9,6.3,46.0,27.5,83,22.7,W,1.2,28.166666666666664
2026-07-07 08:00:00,station_mumbai_01,Mumbai,33.3,16.1,7.6,47.0,26.3,89,22.7,W,3.6,26.833333333333336
2026-07-07 09:00:00,station_mumbai_01,Mumbai,31.3,15.6,7.4,51.0,28.1,82,20.7,W,0.9,26.0
2026-07-07 10:00:00,station_mumbai_01,Mumbai,32.5,15.9,6.5,56.0,28.0,83,19.0,W,0.7,26.5
2026-07-07 11:00:00,station_mumbai_01,Mumbai,30.6,14.9,5.8,61.0,27.0,88,23.7,W,1.4,24.833333333333332
2026-07-07 12:00:00,station_mumbai_01,Mumbai,26.6,14.0,5.8,67.0,27.8,87,21.0,SW,0.8,23.333333333333332
2026-07-07 13:00:00,station_mumbai_01,Mumbai,25.3,13.5,6.1,72.0,27.3,87,23.8,W,3.0,22.5
2026-07-07 14:00:00,station_mumbai_01,Mumbai,23.6,13.0,6.6,74.0,27.6,81,26.5,W,1.2,21.666666666666668
2026-07-07 15:00:00,station_mumbai_01,Mumbai,22.6,12.5,7.5,70.0,27.1,85,25.7,W,1.6,20.833333333333332
2026-07-07 16:00:00,station_mumbai_01,Mumbai,26.5,13.6,8.7,62.0,26.7,88,24.1,W,3.6,22.666666666666668
2026-07-07 17:00:00,station_mumbai_01,Mumbai,19.0,9.5,7.3,59.0,26.9,90,24.5,W,1.9,15.833333333333334
2026-07-07 18:00:00,station_mumbai_01,Mumbai,15.7,9.1,7.6,60.0,26.7,92,17.8,W,6.1,15.166666666666666
2026-07-07 19:00:00,station_mumbai_01,Mumbai,16.4,9.9,8.1,62.0,26.5,90,17.0,W,4.8,16.5
2026-07-07 20:00:00,station_mumbai_01,Mumbai,19.3,11.7,8.1,63.0,26.4,92,18.8,W,4.3,19.5
2026-07-07 21:00:00,station_mumbai_01,Mumbai,23.4,13.5,7.5,63.0,26.5,92,19.8,W,1.5,22.5
2026-07-07 22:00:00,station_mumbai_01,Mumbai,26.1,14.3,6.4,63.0,25.6,92,16.1,W,1.0,23.833333333333332
2026-07-07 23:00:00,station_mumbai_01,Mumbai,28.5,14.6,5.4,62.0,27.1,92,24.2,W,2.2,24.333333333333332
2026-07-08 00:00:00,station_mumbai_01,Mumbai,31.4,15.1,4.4,61.0,26.8,89,27.8,W,4.2,25.166666666666668
2026-07-08 01:00:00,station_mumbai_01,Mumbai,29.8,14.5,3.4,60.0,26.8,90,22.3,W,3.3,24.166666666666668
2026-07-08 02:00:00,station_mumbai_01,Mumbai,29.2,14.1,2.7,58.0,27.3,91,23.3,W,3.6,23.5
2026-07-08 03:00:00,station_mumbai_01,Mumbai,30.3,14.6,2.4,55.0,28.2,85,27.6,W,0.7,24.333333333333332
2026-07-08 04:00:00,station_mumbai_01,Mumbai,33.6,16.8,2.4,52.0,28.0,83,26.8,W,1.0,28.0
2026-07-08 05:00:00,station_mumbai_01,Mumbai,39.2,18.1,2.6,55.0,27.7,92,22.6,W,0.8,30.16666666666667
2026-07-08 06:00:00,station_mumbai_01,Mumbai,39.8,17.3,4.3,52.0,27.0,89,26.7,W,2.2,28.833333333333332
2026-07-08 07:00:00,station_mumbai_01,Mumbai,41.1,17.9,6.6,48.0,26.2,90,23.9,W,0.6,29.83333333333333
2026-07-08 08:00:00,station_mumbai_01,Mumbai,39.3,17.6,8.1,46.0,26.8,89,20.9,SW,0.7,29.333333333333336
2026-07-08 09:00:00,station_mumbai_01,Mumbai,33.9,16.8,8.0,47.0,26.9,90,15.8,SW,0.7,28.0
2026-07-08 10:00:00,station_mumbai_01,Mumbai,35.4,18.1,7.1,50.0,27.2,90,13.0,W,2.5,30.16666666666667
2026-07-08 11:00:00,station_mumbai_01,Mumbai,35.5,18.1,6.4,52.0,27.8,86,17.6,W,2.6,30.16666666666667
2026-07-08 12:00:00,station_mumbai_01,Mumbai,37.4,18.4,6.2,53.0,27.9,88,18.2,W,0.4,30.666666666666664
2026-07-08 13:00:00,station_mumbai_01,Mumbai,37.8,17.8,6.3,53.0,28.8,85,13.9,W,0.0,29.666666666666668
2026-07-08 14:00:00,station_mumbai_01,Mumbai,38.6,18.0,6.8,52.0,29.2,81,17.0,W,0.4,30.0
2026-07-08 15:00:00,station_mumbai_01,Mumbai,37.6,17.6,8.2,48.0,28.9,84,13.5,W,0.3,29.333333333333336
2026-07-08 16:00:00,station_mumbai_01,Mumbai,39.5,18.2,10.0,43.0,28.4,85,12.6,W,0.4,30.333333333333332
2026-07-08 17:00:00,station_mumbai_01,Mumbai,39.6,16.8,10.2,40.0,28.4,86,15.2,W,0.1,28.0
2026-07-08 18:00:00,station_mumbai_01,Mumbai,42.5,17.3,10.3,38.0,28.0,90,13.1,W,0.5,28.833333333333332
2026-07-08 19:00:00,station_mumbai_01,Mumbai,43.3,17.6,10.3,35.0,28.0,87,13.0,SW,0.3,29.333333333333336
2026-07-08 20:00:00,station_mumbai_01,Mumbai,44.0,17.8,10.2,33.0,28.3,88,14.8,W,0.3,29.666666666666668
2026-07-08 21:00:00,station_mumbai_01,Mumbai,44.7,18.4,9.8,32.0,28.1,88,16.8,SW,0.3,30.666666666666664
2026-07-08 22:00:00,station_mumbai_01,Mumbai,42.3,18.0,9.1,32.0,28.3,87,14.8,SW,0.0,30.0
2026-07-08 23:00:00,station_mumbai_01,Mumbai,39.9,17.2,8.2,33.0,27.7,88,17.8,SW,0.0,28.666666666666668
2026-07-09 00:00:00,station_mumbai_01,Mumbai,38.4,16.5,6.8,34.0,28.3,82,17.6,W,0.0,27.5
2026-07-09 01:00:00,station_mumbai_01,Mumbai,37.8,16.2,5.1,36.0,28.4,81,16.1,W,0.0,27.0
2026-07-09 02:00:00,station_mumbai_01,Mumbai,36.7,15.7,3.9,37.0,28.3,82,18.7,SW,0.1,26.166666666666668
2026-07-09 03:00:00,station_mumbai_01,Mumbai,37.4,15.6,3.4,38.0,28.1,83,19.5,SW,0.1,26.0
2026-07-09 04:00:00,station_mumbai_01,Mumbai,39.9,16.0,3.3,38.0,27.8,85,19.6,SW,0.0,26.666666666666668
2026-07-09 05:00:00,station_mumbai_01,Mumbai,41.3,16.0,3.3,39.0,27.7,87,17.4,SW,0.1,26.666666666666668
2026-07-09 06:00:00,station_mumbai_01,Mumbai,37.0,15.5,5.2,37.0,27.8,84,16.7,SW,0.3,25.833333333333332
2026-07-09 07:00:00,station_mumbai_01,Mumbai,32.7,15.3,7.7,35.0,28.1,85,16.9,SW,0.2,25.5
2026-07-09 08:00:00,station_mumbai_01,Mumbai,29.0,14.7,9.2,35.0,28.3,83,20.7,SW,0.1,24.5
2026-07-09 09:00:00,station_mumbai_01,Mumbai,29.9,15.0,8.6,41.0,28.3,85,20.1,SW,0.2,25.0
2026-07-09 10:00:00,station_mumbai_01,Mumbai,33.6,15.8,6.9,50.0,28.5,84,18.1,SW,0.1,26.333333333333332
2026-07-09 11:00:00,station_mumbai_01,Mumbai,34.8,16.7,5.7,57.0,28.9,80,19.0,SW,0.3,27.833333333333332
2026-07-09 12:00:00,station_mumbai_01,Mumbai,32.8,17.2,5.4,59.0,29.0,81,20.0,SW,0.3,28.666666666666668
2026-07-09 13:00:00,station_mumbai_01,Mumbai,36.6,17.1,5.6,58.0,29.0,80,17.9,SW,0.0,28.500000000000004
2026-07-09 14:00:00,station_mumbai_01,Mumbai,33.4,17.1,5.9,56.0,28.7,81,18.5,SW,0.2,28.500000000000004
2026-07-09 15:00:00,station_mumbai_01,Mumbai,34.5,16.4,6.4,53.0,28.9,80,18.3,SW,0.2,27.33333333333333
2026-07-09 16:00:00,station_mumbai_01,Mumbai,33.6,15.9,7.2,50.0,29.2,79,18.8,W,0.2,26.5
2026-07-09 17:00:00,station_mumbai_01,Mumbai,36.4,18.2,8.4,47.0,29.0,81,18.3,SW,0.4,30.333333333333332
2026-07-09 18:00:00,station_mumbai_01,Mumbai,36.2,17.7,8.9,44.0,28.5,84,17.9,SW,0.2,29.5
2026-07-09 19:00:00,station_mumbai_01,Mumbai,38.1,17.5,9.6,41.0,27.7,88,18.2,SW,0.1,29.166666666666668
2026-07-09 20:00:00,station_mumbai_01,Mumbai,38.4,17.6,9.7,38.0,27.7,88,17.0,SW,0.1,29.333333333333336
2026-07-09 21:00:00,station_mumbai_01,Mumbai,37.4,16.7,8.9,38.0,27.6,89,16.4,SW,0.0,27.833333333333332
2026-07-09 22:00:00,station_mumbai_01,Mumbai,36.1,16.1,7.7,38.0,26.8,88,16.0,SW,0.2,26.833333333333336
2026-07-09 23:00:00,station_mumbai_01,Mumbai,37.7,15.7,6.5,39.0,27.6,86,14.5,SW,0.6,26.166666666666668
2026-07-10 00:00:00,station_mumbai_01,Mumbai,37.7,15.3,5.6,40.0,27.7,85,13.7,SW,0.1,25.5
2026-07-10 01:00:00,station_mumbai_01,Mumbai,37.7,15.0,4.8,40.0,27.3,87,13.4,SW,0.0,25.0
2026-07-10 02:00:00,station_mumbai_01,Mumbai,39.6,15.3,4.3,41.0,27.2,87,15.3,SW,0.1,25.5
2026-07-10 03:00:00,station_mumbai_01,Mumbai,39.6,15.3,4.0,41.0,26.7,86,15.1,SW,0.3,25.5
2026-07-10 04:00:00,station_mumbai_01,Mumbai,39.5,15.5,3.9,41.0,26.9,86,15.0,SW,0.3,25.833333333333332
2026-07-10 05:00:00,station_mumbai_01,Mumbai,40.2,15.0,3.8,42.0,27.3,89,15.0,SW,0.3,25.0
2026-07-10 06:00:00,station_mumbai_01,Mumbai,39.5,15.0,5.0,41.0,27.8,86,15.7,SW,0.0,25.0
2026-07-10 07:00:00,station_mumbai_01,Mumbai,41.3,15.8,6.5,41.0,28.2,85,16.7,SW,0.0,26.333333333333332
2026-07-10 08:00:00,station_mumbai_01,Mumbai,39.1,16.5,7.4,43.0,28.6,83,17.1,W,0.1,27.5
2026-07-10 09:00:00,station_mumbai_01,Mumbai,39.3,16.9,7.0,51.0,28.7,83,16.6,W,0.2,28.166666666666664
2026-07-10 10:00:00,station_mumbai_01,Mumbai,36.9,17.1,5.9,62.0,29.0,82,16.6,W,0.0,28.500000000000004
2026-07-10 11:00:00,station_mumbai_01,Mumbai,35.4,17.7,5.0,70.0,29.8,77,17.1,W,0.2,29.5
2026-07-10 12:00:00,station_mumbai_01,Mumbai,35.4,17.3,4.6,71.0,30.2,75,17.3,W,0.2,28.833333333333332
2026-07-10 13:00:00,station_mumbai_01,Mumbai,35.2,16.9,4.5,68.0,29.8,76,16.9,W,0.1,28.166666666666664
2026-07-10 14:00:00,station_mumbai_01,Mumbai,34.6,16.4,4.7,64.0,29.7,77,17.3,W,0.3,27.33333333333333
2026-07-10 15:00:00,station_mumbai_01,Mumbai,33.4,16.1,5.6,59.0,29.7,77,18.0,W,0.2,26.833333333333336
2026-07-10 16:00:00,station_mumbai_01,Mumbai,32.4,15.3,6.9,53.0,29.3,79,17.8,W,0.2,25.5
2026-07-10 17:00:00,station_mumbai_01,Mumbai,30.2,14.6,7.9,48.0,29.1,81,15.1,W,0.2,24.333333333333332
2026-07-10 18:00:00,station_mumbai_01,Mumbai,28.6,14.0,8.4,44.0,28.8,82,14.7,SW,0.1,23.333333333333332
2026-07-10 19:00:00,station_mumbai_01,Mumbai,29.5,14.0,8.6,42.0,28.4,82,15.0,SW,0.0,23.333333333333332
2026-07-10 20:00:00,station_mumbai_01,Mumbai,29.9,13.7,8.4,40.0,28.3,83,14.7,SW,0.1,22.833333333333332
2026-07-10 21:00:00,station_mumbai_01,Mumbai,31.0,13.9,7.7,40.0,28.2,83,14.6,SW,0.1,23.166666666666668
2026-07-10 22:00:00,station_mumbai_01,Mumbai,32.9,14.0,6.7,42.0,28.3,82,16.4,W,0.1,23.333333333333332
2026-07-10 23:00:00,station_mumbai_01,Mumbai,34.2,13.9,5.7,43.0,28.0,85,17.0,W,0.0,23.166666666666668
